RespId,educ,race,gender,income_cat,voter_category
473718,Some college,Hispanic,Male,$125k or more,sporadic
473719,Some college,White,Female,$75-125k,rarely/never
473720,High school or less,White,Male,Less than $40k,rarely/never
473721,College,White,Female,$125k or more,sporadic
473722,High school or less,Hispanic,Female,$125k or more,sporadic
473723,Some college,White,Male,$75-125k,rarely/never
473724,Some college,White,Male,$75-125k,sporadic
473725,Some college,White,Female,$125k or more,sporadic
473728,Some college,White,Female,$75-125k,sporadic
483994,High school or less,Black,Male,$40-75k,rarely/never
473730,Some college,White,Female,$40-75k,always
473731,High school or less,Black,Female,$40-75k,rarely/never
473732,College,Black,Male,$75-125k,sporadic
473734,College,White,Male,$125k or more,always
473735,Some college,White,Female,$40-75k,sporadic
473736,Some college,White,Male,$40-75k,sporadic
473737,High school or less,White,Female,Less than $40k,always
473738,High school or less,White,Female,Less than $40k,rarely/never
473739,Some college,Black,Male,$75-125k,sporadic
473740,College,White,Male,$40-75k,always
473742,College,Other/Mixed,Female,$125k or more,rarely/never
473743,High school or less,White,Male,Less than $40k,always
473746,Some college,White,Female,$40-75k,sporadic
473747,Some college,White,Male,$40-75k,rarely/never
473748,College,White,Female,$125k or more,always
473751,High school or less,White,Male,Less than $40k,always
473752,College,White,Male,$75-125k,rarely/never
473753,Some college,White,Female,Less than $40k,sporadic
473754,Some college,White,Male,$125k or more,sporadic
473756,Some college,Black,Female,Less than $40k,sporadic
473757,Some college,White,Female,Less than $40k,rarely/never
473758,Some college,Black,Female,$40-75k,always
473761,College,White,Male,$125k or more,sporadic
473762,High school or less,White,Male,Less than $40k,always
473763,Some college,White,Female,Less than $40k,always
473764,College,Black,Male,$75-125k,sporadic
473766,High school or less,Hispanic,Female,Less than $40k,sporadic
473767,Some college,White,Male,$125k or more,always
473770,Some college,White,Female,$75-125k,sporadic
473773,High school or less,White,Male,$40-75k,sporadic
473775,College,White,Male,Less than $40k,always
473776,Some college,White,Female,Less than $40k,always
473777,High school or less,White,Male,$75-125k,sporadic
473778,Some college,White,Female,Less than $40k,sporadic
473780,High school or less,White,Female,Less than $40k,rarely/never
473781,College,Black,Female,$125k or more,sporadic
473783,Some college,White,Male,$75-125k,sporadic
473784,High school or less,Hispanic,Female,Less than $40k,rarely/never
473786,High school or less,White,Male,Less than $40k,always
473789,College,White,Female,$75-125k,sporadic
473791,College,Hispanic,Male,$40-75k,sporadic
473792,College,Black,Female,$125k or more,sporadic
473793,Some college,Black,Female,$40-75k,always
473794,College,White,Female,$40-75k,sporadic
484063,High school or less,White,Female,$40-75k,always
473795,College,White,Male,$125k or more,always
473796,College,Black,Male,$40-75k,rarely/never
473798,High school or less,White,Male,Less than $40k,sporadic
473799,Some college,White,Female,$75-125k,sporadic
473800,Some college,White,Male,$75-125k,sporadic
473801,College,White,Male,$75-125k,sporadic
473803,College,White,Male,$40-75k,sporadic
473804,College,White,Male,$125k or more,sporadic
473805,High school or less,White,Male,$75-125k,rarely/never
473806,Some college,White,Male,$125k or more,always
473811,College,Hispanic,Male,$125k or more,sporadic
473812,Some college,White,Male,$40-75k,sporadic
473813,High school or less,White,Female,$125k or more,rarely/never
473814,Some college,Black,Male,$75-125k,always
473815,High school or less,White,Male,$125k or more,sporadic
473816,College,Black,Female,$75-125k,always
473817,Some college,Black,Male,$40-75k,rarely/never
473818,High school or less,White,Male,Less than $40k,rarely/never
473819,College,White,Female,$40-75k,always
473820,High school or less,White,Female,$40-75k,sporadic
473821,Some college,White,Male,$40-75k,rarely/never
473823,College,Hispanic,Male,$125k or more,sporadic
473824,High school or less,White,Female,$75-125k,sporadic
484096,College,Hispanic,Male,Less than $40k,always
473825,College,White,Male,Less than $40k,always
473826,High school or less,White,Female,$125k or more,rarely/never
473827,Some college,Black,Female,$40-75k,rarely/never
473828,College,White,Male,$75-125k,sporadic
473830,College,Black,Female,$75-125k,sporadic
473832,High school or less,White,Female,$75-125k,sporadic
484105,Some college,Black,Female,$75-125k,sporadic
473833,Some college,White,Female,$40-75k,always
473834,High school or less,Other/Mixed,Female,Less than $40k,sporadic
484110,High school or less,Black,Female,$40-75k,sporadic
473837,High school or less,White,Male,$40-75k,sporadic
473840,High school or less,Other/Mixed,Female,Less than $40k,sporadic
473841,Some college,Black,Female,$40-75k,sporadic
473842,Some college,White,Female,Less than $40k,rarely/never
473844,Some college,White,Male,$40-75k,rarely/never
473845,College,White,Male,Less than $40k,always
473847,Some college,White,Female,Less than $40k,rarely/never
484122,High school or less,Other/Mixed,Male,$75-125k,rarely/never
473848,College,White,Male,Less than $40k,always
473849,High school or less,White,Female,$75-125k,always
473852,High school or less,White,Female,$75-125k,sporadic
473853,High school or less,White,Male,$40-75k,sporadic
473855,Some college,White,Female,Less than $40k,always
473856,College,Hispanic,Male,$75-125k,always
473857,Some college,White,Female,Less than $40k,rarely/never
473858,Some college,White,Male,Less than $40k,rarely/never
473860,College,White,Female,$40-75k,sporadic
473861,Some college,White,Male,$40-75k,always
473862,High school or less,White,Female,Less than $40k,sporadic
473863,College,White,Male,$125k or more,sporadic
473864,High school or less,White,Female,Less than $40k,sporadic
473866,Some college,Hispanic,Male,$125k or more,sporadic
473867,Some college,White,Male,$75-125k,rarely/never
473870,College,Other/Mixed,Male,$125k or more,sporadic
473871,College,White,Male,$125k or more,always
473872,College,Black,Male,$125k or more,always
473873,Some college,White,Female,Less than $40k,sporadic
473874,High school or less,White,Female,Less than $40k,always
473875,High school or less,White,Male,$40-75k,sporadic
473877,High school or less,Black,Female,Less than $40k,rarely/never
473878,College,White,Male,$75-125k,always
473883,High school or less,White,Male,$40-75k,rarely/never
473884,College,White,Female,$125k or more,always
473885,College,White,Female,Less than $40k,sporadic
484162,High school or less,Hispanic,Male,$75-125k,sporadic
473886,College,White,Female,$125k or more,always
473887,High school or less,White,Male,$40-75k,sporadic
473888,High school or less,White,Male,$40-75k,rarely/never
473889,High school or less,White,Female,$40-75k,always
473890,High school or less,Hispanic,Female,$40-75k,sporadic
473891,Some college,Hispanic,Male,$75-125k,always
473892,College,White,Male,$40-75k,sporadic
473894,College,Other/Mixed,Male,$125k or more,sporadic
473895,High school or less,White,Male,$75-125k,sporadic
473897,High school or less,White,Male,$125k or more,rarely/never
473898,Some college,Black,Male,$40-75k,rarely/never
473899,Some college,Hispanic,Male,Less than $40k,sporadic
473902,Some college,Hispanic,Male,$40-75k,sporadic
484181,High school or less,Black,Male,Less than $40k,rarely/never
473903,College,White,Male,$75-125k,sporadic
473904,College,White,Female,$125k or more,sporadic
473905,Some college,White,Male,$125k or more,sporadic
473906,High school or less,White,Male,$75-125k,rarely/never
473908,High school or less,Hispanic,Male,$75-125k,rarely/never
473910,High school or less,White,Female,$40-75k,sporadic
473911,High school or less,Black,Female,Less than $40k,rarely/never
473913,Some college,Hispanic,Male,$40-75k,always
473914,College,White,Male,$125k or more,sporadic
473915,College,Black,Female,$75-125k,sporadic
484196,High school or less,White,Female,Less than $40k,rarely/never
473916,Some college,White,Female,$125k or more,sporadic
473917,College,White,Female,$75-125k,sporadic
473919,High school or less,White,Male,$40-75k,always
473920,College,White,Male,$125k or more,sporadic
473921,Some college,White,Female,$125k or more,sporadic
473922,High school or less,White,Male,Less than $40k,rarely/never
473923,High school or less,Black,Female,Less than $40k,sporadic
473924,College,White,Male,$125k or more,sporadic
473925,Some college,Black,Male,$40-75k,always
473927,Some college,White,Male,$125k or more,always
473928,High school or less,Black,Male,Less than $40k,rarely/never
473929,High school or less,White,Male,$40-75k,always
473931,College,White,Female,$125k or more,rarely/never
473932,College,White,Male,$75-125k,sporadic
484214,High school or less,White,Female,$75-125k,sporadic
473933,College,Hispanic,Male,$40-75k,always
473935,Some college,Black,Female,$40-75k,rarely/never
473937,High school or less,White,Male,$75-125k,sporadic
473939,High school or less,White,Male,$125k or more,sporadic
473940,High school or less,Black,Male,Less than $40k,sporadic
473941,High school or less,White,Female,$40-75k,sporadic
473942,Some college,White,Female,$75-125k,always
473943,College,White,Male,$75-125k,always
473946,Some college,Black,Male,Less than $40k,rarely/never
484230,High school or less,White,Female,$75-125k,sporadic
473947,College,White,Male,$75-125k,sporadic
473948,Some college,Hispanic,Male,$40-75k,always
473949,High school or less,White,Female,Less than $40k,rarely/never
473950,Some college,Other/Mixed,Male,$125k or more,sporadic
473951,Some college,White,Female,$40-75k,sporadic
473952,High school or less,White,Female,$40-75k,rarely/never
484237,College,Hispanic,Male,$125k or more,sporadic
473953,Some college,White,Female,$75-125k,always
473954,College,White,Male,$125k or more,sporadic
473955,High school or less,Hispanic,Male,$40-75k,rarely/never
473956,High school or less,Black,Female,$75-125k,sporadic
473958,High school or less,White,Male,$75-125k,rarely/never
473959,College,White,Male,$40-75k,always
473962,Some college,White,Male,$40-75k,sporadic
473964,College,Other/Mixed,Female,$125k or more,sporadic
473965,High school or less,White,Female,$40-75k,sporadic
473966,Some college,White,Male,$40-75k,sporadic
473967,College,White,Female,$75-125k,sporadic
473968,High school or less,White,Male,$75-125k,sporadic
473969,Some college,White,Male,Less than $40k,sporadic
473970,College,White,Male,$125k or more,always
473971,College,White,Female,$75-125k,always
473972,Some college,White,Male,Less than $40k,sporadic
473973,Some college,Black,Female,$75-125k,rarely/never
473974,High school or less,White,Female,$40-75k,sporadic
473975,Some college,Black,Female,$40-75k,always
473976,High school or less,White,Female,Less than $40k,sporadic
484263,High school or less,White,Female,$75-125k,sporadic
473978,Some college,White,Female,Less than $40k,rarely/never
473979,Some college,White,Female,$75-125k,always
473980,Some college,White,Female,$40-75k,sporadic
473981,Some college,Black,Male,Less than $40k,sporadic
484268,College,White,Female,$125k or more,sporadic
473982,Some college,Hispanic,Male,$75-125k,sporadic
473983,Some college,White,Male,$75-125k,sporadic
473984,Some college,Other/Mixed,Female,$40-75k,always
473985,College,Other/Mixed,Male,$75-125k,always
473988,High school or less,Black,Male,$75-125k,sporadic
473989,High school or less,White,Male,$40-75k,sporadic
473990,Some college,White,Male,Less than $40k,sporadic
473993,High school or less,Black,Female,$75-125k,sporadic
473994,College,White,Female,$40-75k,sporadic
473996,High school or less,White,Female,Less than $40k,sporadic
473997,College,White,Female,$40-75k,always
473998,College,White,Male,$125k or more,always
473999,College,White,Male,$125k or more,sporadic
474000,Some college,White,Female,$75-125k,sporadic
474002,College,White,Female,$75-125k,sporadic
474004,Some college,White,Female,$75-125k,always
474009,High school or less,White,Female,$40-75k,always
474010,High school or less,Black,Male,Less than $40k,always
474013,College,Black,Female,$125k or more,sporadic
474015,High school or less,White,Male,$40-75k,rarely/never
474016,High school or less,White,Female,$75-125k,always
474018,Some college,White,Female,Less than $40k,rarely/never
474019,College,White,Male,$125k or more,always
474020,College,White,Female,$40-75k,always
474022,Some college,White,Male,$40-75k,always
474023,Some college,White,Female,$75-125k,always
474024,College,White,Male,$75-125k,always
474026,College,White,Female,Less than $40k,sporadic
484314,Some college,Other/Mixed,Male,$40-75k,sporadic
474027,High school or less,Black,Male,$125k or more,sporadic
484317,College,White,Female,$125k or more,rarely/never
474029,High school or less,White,Male,$75-125k,sporadic
474030,High school or less,White,Male,Less than $40k,sporadic
474032,College,White,Male,$125k or more,always
474034,College,White,Male,$75-125k,sporadic
474035,Some college,White,Female,Less than $40k,sporadic
474036,College,Hispanic,Female,$125k or more,sporadic
484326,Some college,Hispanic,Female,$40-75k,sporadic
474039,College,Black,Male,$40-75k,sporadic
474040,High school or less,White,Male,Less than $40k,rarely/never
474042,High school or less,White,Female,Less than $40k,rarely/never
474043,College,White,Female,Less than $40k,sporadic
474044,High school or less,White,Female,$40-75k,always
474045,High school or less,White,Male,$75-125k,rarely/never
474046,Some college,White,Female,Less than $40k,sporadic
474047,High school or less,Hispanic,Female,Less than $40k,rarely/never
474048,College,White,Female,$75-125k,sporadic
484339,College,White,Female,$75-125k,sporadic
474050,College,White,Female,$125k or more,sporadic
474051,High school or less,White,Female,Less than $40k,rarely/never
474052,College,White,Female,$75-125k,rarely/never
474053,High school or less,White,Male,Less than $40k,always
474054,High school or less,White,Male,Less than $40k,rarely/never
474055,College,White,Male,$75-125k,rarely/never
474056,High school or less,White,Female,$40-75k,sporadic
474057,High school or less,Other/Mixed,Female,Less than $40k,rarely/never
474058,Some college,White,Female,$40-75k,always
474059,High school or less,White,Male,Less than $40k,rarely/never
474061,High school or less,White,Male,Less than $40k,rarely/never
474062,College,White,Female,$125k or more,sporadic
474065,High school or less,Hispanic,Male,Less than $40k,sporadic
474066,College,Black,Female,$40-75k,sporadic
474067,Some college,White,Male,$75-125k,sporadic
474068,College,White,Male,$75-125k,sporadic
474071,High school or less,Black,Male,Less than $40k,always
474072,High school or less,White,Female,$75-125k,rarely/never
474074,High school or less,White,Female,$75-125k,rarely/never
474075,College,White,Female,$75-125k,always
484367,Some college,Hispanic,Male,$75-125k,rarely/never
474076,Some college,Black,Male,Less than $40k,sporadic
474077,Some college,White,Male,Less than $40k,sporadic
474078,High school or less,White,Male,Less than $40k,sporadic
484371,College,White,Female,$75-125k,always
474079,College,Black,Female,$75-125k,always
474080,College,White,Male,$125k or more,rarely/never
474082,Some college,Black,Female,$75-125k,sporadic
474083,High school or less,Hispanic,Female,$75-125k,rarely/never
474084,Some college,Black,Female,$40-75k,always
474085,College,White,Male,$75-125k,always
474086,High school or less,Other/Mixed,Male,$40-75k,sporadic
474087,Some college,White,Male,$40-75k,rarely/never
474088,High school or less,Hispanic,Female,$125k or more,always
474089,College,Other/Mixed,Female,$125k or more,sporadic
474090,High school or less,White,Female,$40-75k,always
474091,College,White,Male,$125k or more,always
474092,College,Black,Male,$75-125k,rarely/never
474093,Some college,White,Female,$75-125k,always
474094,College,Other/Mixed,Male,$125k or more,sporadic
474095,Some college,White,Female,$40-75k,always
474097,Some college,White,Female,$40-75k,sporadic
474098,Some college,White,Female,$40-75k,sporadic
474099,Some college,White,Female,Less than $40k,always
474100,College,White,Male,$75-125k,always
474103,High school or less,Other/Mixed,Female,Less than $40k,sporadic
474105,College,Hispanic,Female,$125k or more,sporadic
474107,Some college,White,Female,Less than $40k,always
474110,High school or less,White,Female,$40-75k,sporadic
474112,Some college,White,Male,$40-75k,sporadic
474113,Some college,Black,Male,$75-125k,always
474114,Some college,White,Male,Less than $40k,sporadic
474115,High school or less,White,Male,$40-75k,rarely/never
474116,Some college,White,Female,$40-75k,rarely/never
474118,College,Hispanic,Male,$125k or more,rarely/never
474120,High school or less,White,Male,Less than $40k,sporadic
474121,College,White,Male,$75-125k,always
474122,Some college,Black,Male,Less than $40k,sporadic
474123,Some college,White,Female,Less than $40k,sporadic
474125,High school or less,White,Female,$40-75k,rarely/never
474127,Some college,White,Male,$40-75k,always
474128,High school or less,White,Male,$40-75k,sporadic
474130,High school or less,Hispanic,Male,Less than $40k,sporadic
474131,College,White,Male,Less than $40k,rarely/never
474132,Some college,Hispanic,Male,$40-75k,sporadic
474133,College,White,Female,$40-75k,sporadic
474134,College,White,Male,$75-125k,sporadic
474135,High school or less,White,Female,Less than $40k,rarely/never
474136,High school or less,White,Female,$75-125k,always
474139,High school or less,White,Male,Less than $40k,rarely/never
474140,Some college,White,Male,Less than $40k,always
474141,High school or less,White,Male,$40-75k,sporadic
474142,High school or less,White,Female,$125k or more,sporadic
474143,High school or less,White,Female,$75-125k,always
474144,College,White,Female,$40-75k,sporadic
474145,College,White,Male,$40-75k,rarely/never
474146,College,Black,Female,$40-75k,rarely/never
474147,College,Other/Mixed,Female,$125k or more,sporadic
474148,College,Black,Male,$125k or more,always
474150,High school or less,White,Female,Less than $40k,rarely/never
474151,College,White,Male,$75-125k,sporadic
474153,College,Black,Female,$40-75k,always
474155,Some college,White,Female,$75-125k,rarely/never
474156,Some college,White,Female,$75-125k,rarely/never
474157,High school or less,Black,Female,Less than $40k,sporadic
474158,College,Hispanic,Female,Less than $40k,always
474159,High school or less,Hispanic,Male,$75-125k,always
474160,High school or less,White,Female,$40-75k,always
474162,College,Hispanic,Male,$125k or more,sporadic
474164,College,White,Male,$125k or more,always
474165,College,Other/Mixed,Male,$40-75k,rarely/never
474167,College,White,Male,$125k or more,sporadic
474168,Some college,White,Female,$40-75k,always
484465,Some college,White,Male,Less than $40k,always
474170,Some college,White,Male,Less than $40k,sporadic
474172,Some college,White,Female,$40-75k,sporadic
474173,College,White,Male,Less than $40k,rarely/never
474174,College,White,Male,$75-125k,sporadic
474175,College,Black,Male,$125k or more,sporadic
474176,College,White,Male,$125k or more,rarely/never
474179,High school or less,Black,Female,Less than $40k,always
474180,Some college,White,Male,$125k or more,sporadic
474182,High school or less,Black,Female,Less than $40k,sporadic
474183,High school or less,Hispanic,Male,$40-75k,rarely/never
474184,College,White,Male,$125k or more,sporadic
474185,College,White,Female,$75-125k,sporadic
474186,Some college,Hispanic,Female,$75-125k,sporadic
474188,High school or less,White,Female,$125k or more,rarely/never
474190,Some college,Black,Female,$75-125k,always
484488,High school or less,White,Female,$75-125k,always
474191,College,White,Male,$75-125k,always
474192,Some college,Black,Male,$40-75k,sporadic
474193,Some college,White,Female,Less than $40k,always
474194,High school or less,White,Female,$40-75k,always
474195,High school or less,White,Female,Less than $40k,rarely/never
474196,Some college,White,Female,$75-125k,sporadic
474197,Some college,White,Male,$75-125k,sporadic
484496,High school or less,White,Female,Less than $40k,always
474198,College,White,Female,$125k or more,sporadic
474200,Some college,White,Female,Less than $40k,rarely/never
474201,College,White,Male,$125k or more,always
474204,College,White,Male,$75-125k,always
474207,College,White,Female,$75-125k,always
474208,College,Other/Mixed,Female,$125k or more,rarely/never
474209,College,White,Female,$40-75k,rarely/never
474210,High school or less,White,Male,Less than $40k,rarely/never
474212,College,White,Female,$40-75k,always
474214,College,Black,Male,$125k or more,sporadic
474215,College,Black,Male,$125k or more,sporadic
474216,College,White,Male,$125k or more,always
474217,Some college,White,Male,$75-125k,sporadic
474219,High school or less,Other/Mixed,Male,$40-75k,rarely/never
474221,College,White,Female,$40-75k,rarely/never
474222,College,Black,Male,$75-125k,sporadic
474224,High school or less,White,Male,$125k or more,always
474225,College,Black,Female,Less than $40k,sporadic
474226,College,Other/Mixed,Male,$125k or more,always
474227,High school or less,White,Male,Less than $40k,rarely/never
474228,High school or less,Black,Female,Less than $40k,sporadic
474230,College,White,Male,$125k or more,sporadic
474231,High school or less,Black,Male,Less than $40k,rarely/never
474232,High school or less,Other/Mixed,Female,$75-125k,rarely/never
484532,College,White,Male,$40-75k,rarely/never
474233,Some college,White,Female,$125k or more,always
474236,College,White,Male,$125k or more,always
474238,College,Black,Female,$75-125k,sporadic
474240,Some college,White,Female,$125k or more,rarely/never
474241,College,White,Male,$125k or more,sporadic
484542,College,Other/Mixed,Male,$40-75k,always
484543,High school or less,Black,Male,Less than $40k,rarely/never
474242,High school or less,White,Male,$40-75k,sporadic
474243,High school or less,Hispanic,Male,Less than $40k,rarely/never
474244,College,White,Male,$125k or more,sporadic
474245,College,Other/Mixed,Female,$75-125k,always
474246,High school or less,Hispanic,Male,Less than $40k,sporadic
474247,High school or less,Hispanic,Female,Less than $40k,sporadic
474249,College,White,Male,$125k or more,sporadic
474250,College,White,Female,$75-125k,rarely/never
474252,College,White,Male,$125k or more,sporadic
474254,High school or less,Hispanic,Male,Less than $40k,rarely/never
474255,College,White,Female,$125k or more,sporadic
484562,High school or less,White,Female,$40-75k,rarely/never
474260,Some college,Black,Male,$40-75k,rarely/never
474261,Some college,Black,Female,$125k or more,always
474262,Some college,White,Female,Less than $40k,always
474264,High school or less,White,Female,Less than $40k,sporadic
474266,High school or less,White,Male,Less than $40k,rarely/never
474267,College,Black,Male,$75-125k,rarely/never
474268,High school or less,Black,Female,Less than $40k,always
474270,High school or less,White,Female,$40-75k,rarely/never
484575,High school or less,White,Male,Less than $40k,rarely/never
474272,High school or less,Black,Female,Less than $40k,rarely/never
474273,Some college,White,Male,$75-125k,always
484579,High school or less,White,Male,Less than $40k,rarely/never
474275,College,White,Male,$125k or more,always
474276,High school or less,Hispanic,Female,$125k or more,rarely/never
474278,College,Black,Male,$40-75k,always
484585,High school or less,Hispanic,Male,$40-75k,rarely/never
474279,Some college,White,Female,Less than $40k,sporadic
474280,High school or less,Black,Female,$40-75k,rarely/never
474281,High school or less,Black,Female,Less than $40k,always
474282,High school or less,Black,Female,$40-75k,sporadic
474286,College,White,Male,$75-125k,always
474287,College,Hispanic,Female,$125k or more,rarely/never
474289,Some college,White,Female,$75-125k,sporadic
474290,Some college,White,Female,$40-75k,always
474292,High school or less,White,Female,$40-75k,always
474293,College,White,Male,$40-75k,sporadic
474295,College,White,Female,$75-125k,always
484603,Some college,Other/Mixed,Female,Less than $40k,sporadic
474298,College,White,Male,$75-125k,rarely/never
474299,High school or less,Hispanic,Female,$75-125k,rarely/never
474300,College,Other/Mixed,Female,$75-125k,always
474301,High school or less,White,Female,Less than $40k,sporadic
474302,Some college,Black,Female,$40-75k,rarely/never
474303,College,White,Male,$125k or more,always
474304,College,White,Male,$40-75k,sporadic
474305,High school or less,White,Male,$40-75k,sporadic
474306,College,White,Female,$40-75k,always
474307,Some college,Other/Mixed,Male,$75-125k,sporadic
474310,Some college,White,Female,Less than $40k,sporadic
474311,College,Black,Female,$75-125k,sporadic
474312,College,White,Female,$75-125k,always
474313,High school or less,White,Male,Less than $40k,rarely/never
474314,College,White,Male,$125k or more,sporadic
484625,College,White,Male,$125k or more,sporadic
474317,College,White,Female,Less than $40k,rarely/never
474320,College,Black,Female,$75-125k,sporadic
474322,College,White,Male,$75-125k,sporadic
474323,Some college,Black,Male,$40-75k,sporadic
474324,Some college,Other/Mixed,Female,$40-75k,sporadic
474325,Some college,Black,Male,Less than $40k,sporadic
474326,College,Hispanic,Male,$40-75k,always
474327,High school or less,White,Female,Less than $40k,sporadic
474328,High school or less,White,Male,$40-75k,sporadic
474329,Some college,White,Female,$75-125k,sporadic
474330,High school or less,White,Male,$75-125k,always
474331,College,White,Male,$75-125k,rarely/never
474332,Some college,White,Female,$40-75k,always
474333,Some college,White,Male,$40-75k,always
474335,High school or less,Hispanic,Female,$125k or more,rarely/never
474336,High school or less,Black,Male,$40-75k,sporadic
474337,Some college,White,Female,$40-75k,always
474338,Some college,Hispanic,Female,Less than $40k,sporadic
474339,High school or less,White,Female,Less than $40k,sporadic
474340,Some college,Hispanic,Female,$75-125k,sporadic
474341,Some college,White,Female,$75-125k,sporadic
474342,College,White,Female,$125k or more,always
474343,College,Hispanic,Female,$125k or more,rarely/never
474345,Some college,Black,Male,$40-75k,rarely/never
474347,College,White,Male,$125k or more,sporadic
474348,Some college,White,Female,Less than $40k,sporadic
484661,College,Hispanic,Male,$125k or more,sporadic
474350,Some college,Black,Female,Less than $40k,rarely/never
474351,College,White,Female,$125k or more,sporadic
474353,College,White,Male,$40-75k,always
474354,Some college,Hispanic,Female,$75-125k,always
474356,College,White,Male,$75-125k,rarely/never
474360,College,White,Male,Less than $40k,rarely/never
474361,High school or less,White,Female,Less than $40k,sporadic
474362,High school or less,Black,Female,Less than $40k,sporadic
474363,High school or less,White,Female,$75-125k,always
474364,Some college,Hispanic,Female,Less than $40k,rarely/never
474365,High school or less,White,Female,$40-75k,always
474367,College,White,Male,Less than $40k,rarely/never
474368,Some college,White,Male,Less than $40k,rarely/never
474369,College,White,Female,$125k or more,sporadic
474370,High school or less,White,Male,$40-75k,sporadic
474371,Some college,White,Female,$75-125k,always
474372,College,Black,Female,$125k or more,sporadic
474373,College,White,Female,$75-125k,always
474374,College,Black,Female,$75-125k,always
474378,College,White,Male,$125k or more,sporadic
484692,Some college,Hispanic,Female,$40-75k,rarely/never
474379,College,Hispanic,Female,$125k or more,always
474380,Some college,Other/Mixed,Female,$40-75k,sporadic
484695,High school or less,Hispanic,Female,$40-75k,rarely/never
474382,Some college,White,Male,$125k or more,sporadic
474384,High school or less,White,Female,$40-75k,sporadic
474385,High school or less,Hispanic,Female,$40-75k,rarely/never
474387,High school or less,White,Male,Less than $40k,sporadic
474388,Some college,Hispanic,Male,$40-75k,always
474389,College,Other/Mixed,Male,$75-125k,sporadic
474391,College,Hispanic,Male,$40-75k,sporadic
474393,College,White,Male,$125k or more,sporadic
474394,Some college,White,Male,$40-75k,sporadic
474396,High school or less,Hispanic,Male,$40-75k,always
474399,High school or less,Hispanic,Male,$75-125k,always
484715,High school or less,Hispanic,Female,Less than $40k,rarely/never
474400,College,Black,Male,$75-125k,rarely/never
474401,High school or less,White,Female,Less than $40k,rarely/never
484718,Some college,White,Female,$40-75k,always
474402,College,White,Male,$75-125k,always
474404,High school or less,Hispanic,Male,$75-125k,sporadic
474405,High school or less,Black,Female,Less than $40k,rarely/never
474408,High school or less,Hispanic,Male,Less than $40k,sporadic
474409,Some college,Black,Male,$75-125k,sporadic
474411,College,White,Male,$125k or more,sporadic
474413,Some college,Black,Female,$75-125k,always
474414,College,White,Female,$75-125k,always
474416,High school or less,White,Male,Less than $40k,sporadic
474418,Some college,White,Female,$75-125k,always
474419,College,White,Male,$125k or more,sporadic
474420,College,Black,Female,Less than $40k,rarely/never
474421,High school or less,White,Male,$125k or more,sporadic
474422,College,White,Female,$125k or more,always
474424,College,Hispanic,Male,$40-75k,sporadic
474427,High school or less,White,Female,$75-125k,sporadic
474428,College,Black,Male,$125k or more,sporadic
474431,College,White,Female,$125k or more,always
474433,Some college,White,Male,Less than $40k,always
474434,College,White,Female,$125k or more,sporadic
474435,College,White,Female,$125k or more,sporadic
474436,College,White,Female,$125k or more,sporadic
474437,High school or less,Hispanic,Male,$40-75k,sporadic
474438,High school or less,Hispanic,Female,$75-125k,sporadic
474439,High school or less,White,Male,Less than $40k,rarely/never
474443,High school or less,White,Male,$40-75k,rarely/never
474444,High school or less,Hispanic,Female,$75-125k,sporadic
474446,College,White,Female,$75-125k,always
474447,College,White,Male,$125k or more,always
474449,Some college,White,Male,$40-75k,rarely/never
474450,College,White,Female,$125k or more,always
474454,High school or less,White,Female,Less than $40k,sporadic
474455,High school or less,Other/Mixed,Female,$40-75k,sporadic
474457,High school or less,White,Female,Less than $40k,rarely/never
474458,High school or less,White,Female,$75-125k,sporadic
474460,Some college,White,Female,$40-75k,sporadic
474461,College,White,Male,$125k or more,sporadic
474462,High school or less,White,Female,$40-75k,sporadic
474464,High school or less,White,Female,$75-125k,always
474465,College,White,Male,$75-125k,sporadic
474466,College,White,Female,$75-125k,sporadic
474468,College,White,Male,$125k or more,always
474469,Some college,White,Female,$40-75k,always
474471,College,Black,Female,Less than $40k,sporadic
474472,College,White,Female,$125k or more,sporadic
474473,College,White,Female,$125k or more,sporadic
474474,Some college,White,Male,Less than $40k,rarely/never
474475,Some college,Black,Female,$125k or more,sporadic
474476,Some college,Black,Male,Less than $40k,sporadic
474477,Some college,Black,Female,Less than $40k,always
484797,High school or less,White,Male,$75-125k,sporadic
474479,Some college,White,Male,$40-75k,always
474480,College,Black,Female,$40-75k,always
474482,College,Hispanic,Female,$40-75k,rarely/never
474484,High school or less,White,Female,$40-75k,sporadic
474485,College,White,Male,$40-75k,always
474486,High school or less,Black,Male,$40-75k,rarely/never
474487,College,Black,Male,$40-75k,sporadic
484809,Some college,Hispanic,Female,$40-75k,sporadic
474489,High school or less,Hispanic,Male,Less than $40k,rarely/never
474490,Some college,White,Female,Less than $40k,sporadic
474491,College,White,Male,$75-125k,sporadic
474492,High school or less,White,Female,Less than $40k,sporadic
474493,High school or less,White,Female,$125k or more,sporadic
474495,College,Black,Female,$75-125k,rarely/never
474496,College,Other/Mixed,Male,$75-125k,sporadic
474497,Some college,Hispanic,Male,$40-75k,sporadic
474498,Some college,White,Male,$75-125k,always
474500,Some college,Black,Female,$75-125k,always
474501,College,White,Male,$75-125k,rarely/never
474502,High school or less,White,Female,$75-125k,always
474503,High school or less,White,Male,Less than $40k,sporadic
474504,Some college,White,Female,Less than $40k,sporadic
474505,College,White,Male,$125k or more,always
